filename,nwords,MLS,MLT,MLC,C_S,VP_T,C_T,DC_C,DC_T,T_S,CT_T,CP_T,CP_C,CN_T,CN_C
base_text0.txt, 251, 16.7333333333,15.6875,6.4358974359,2.6,2.9375,2.4375,0.358974358974,0.875,1.06666666667,0.5625,0.1875,0.0769230769231,1.625,0.666666666667
base_text1.txt, 258, 17.2,15.1764705882,7.37142857143,2.33333333333,2.58823529412,2.05882352941,0.457142857143,0.941176470588,1.13333333333,0.588235294118,0.117647058824,0.0571428571429,1.70588235294,0.828571428571
base_text2.txt, 255, 15.9375,15.0,11.5909090909,1.375,1.82352941176,1.29411764706,0.227272727273,0.294117647059,1.0625,0.294117647059,0.411764705882,0.318181818182,2.64705882353,2.04545454545
